set	KO	definition	foreground_with_KO	foreground_total	background_with_KO	background_total	oddsratio	pvalue	padj
conserved_up	K02502	ATP phosphoribosyltransferase regulatory subunit	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K02532	MFS transporter, OHS family, lactose permease	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K02779	glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K02791	maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K02819	trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03294	basic amino acid/polyamine antiporter, APA family	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03299	gluconate:H+ symporter, GntP family	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03319	divalent anion:Na+ symporter, DASS family	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03412	two-component system, chemotaxis family, protein-glutamate methylesterase/glutaminase [EC:3.1.1.61 3.5.1.44]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03436	DeoR family transcriptional regulator, fructose operon transcriptional repressor	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03438	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03486	GntR family transcriptional regulator, trehalose operon transcriptional repressor	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03558	membrane protein required for colicin V production	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03664	SsrA-binding protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03703	excinuclease ABC subunit C	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03752	molybdenum cofactor guanylyltransferase [EC:2.7.7.77]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03758	arginine:ornithine antiporter / lysine permease	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03816	xanthine phosphoribosyltransferase [EC:2.4.2.22]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03928	carboxylesterase [EC:3.1.1.1]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K03972	thiosulfate sulfurtransferase [EC:2.8.1.1]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K04748	nitric oxide reductase NorQ protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05311	central glycolytic genes regulator	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05519	transcriptional activator of comK gene	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05565	multicomponent Na+:H+ antiporter subunit A	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05566	multicomponent Na+:H+ antiporter subunit B	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05567	multicomponent Na+:H+ antiporter subunit C	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05568	multicomponent Na+:H+ antiporter subunit D	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05569	multicomponent Na+:H+ antiporter subunit E	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05570	multicomponent Na+:H+ antiporter subunit F	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05571	multicomponent Na+:H+ antiporter subunit G	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05896	segregation and condensation protein A	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K05985	ribonuclease M5 [EC:3.1.26.8]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K06024	segregation and condensation protein B	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K06213	magnesium transporter	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K06436	spore coat assemly protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K06909	phage terminase large subunit	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07001	NTE family protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07082	peptidoglycan lytic transglycosylase G [EC:4.2.2.29]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07084	putative amino acid transporter	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07094	heptaprenylglyceryl phosphate synthase [EC:2.5.1.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07120	uncharacterized protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07139	uncharacterized protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07171	mRNA interferase MazF [EC:3.1.-.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07282	gamma-polyglutamate biosynthesis protein CapA	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07300	Ca2+:H+ antiporter	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07335	basic membrane protein A and related proteins	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07474	phage terminase small subunit	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07570	general stress protein 13	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07590	large subunit ribosomal protein L7A	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07704	two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K07723	CopG family transcriptional regulator / antitoxin EndoAI	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K08222	MFS transporter, YQGE family, putative transporter	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K08992	lipopolysaccharide assembly protein A	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K08998	uncharacterized protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K09763	uncharacterized protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K09816	zinc transport system permease protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K09888	cell division protein ZapA	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K11440	choline dehydrogenase [EC:1.1.1.1]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K11616	malate:Na+ symporter	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K11924	DtxR family transcriptional regulator, manganese transport regulator	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K12573	ribonuclease R [EC:3.1.13.1]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K13531	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K13694	murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K13695	probable lipoprotein NlpC	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K16169	xanthine permease	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K16323	purine nucleoside transport protein	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K18928	L-lactate dehydrogenase complex protein LldE	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K18929	L-lactate dehydrogenase complex protein LldF	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K18939	TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K19303	murein DD-endopeptidase [EC:3.4.-.-]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K20118	glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K21960	LysR family transcriptional regulator, regulator of the ytmI operon	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K22116	gamma-polyglutamate biosynthesis protein CapC	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K22301	HTH-type transcriptional regulator, osmoprotectant uptake regulator	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K22927	cyclic-di-AMP phosphodiesterase [EC:3.1.4.59]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K23734	lipoyl(octanoyl) transferase [EC:2.3.1.181]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
conserved_up	K23978	isoamyl acetate esterase [EC:3.1.1.112]	1	173	1	2017	inf	0.08577094695091719	0.10926983652651096
