set	KO	definition	foreground_with_KO	foreground_total	background_with_KO	background_total	oddsratio	pvalue	padj
opposite	K20492	lantibiotic transport system permease protein	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21416	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha [EC:1.1.1.-]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21417	acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta [EC:1.1.1.-]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21567	ferredoxin/flavodoxin---NADP+ reductase [EC:1.18.1.2 1.19.1.1]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21757	LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21900	LysR family transcriptional regulator, transcriptional activator of the cysJI operon	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K21902	MerR family transcriptional regulator, repressor of the yfmOP operon	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K22109	HTH-type transcriptional regulator, glycine betaine synthesis regulator	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K22132	tRNA threonylcarbamoyladenosine dehydratase	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K23598	iseA protein	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K24041	penicillin V amidase [EC:3.5.1.11]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K24866	precorrin-2 dehydrogenase [EC:1.3.1.76]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K25284	iron-siderophore transport system permease protein	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K25285	iron-siderophore transport system ATP-binding protein [EC:7.2.2.-]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K25290	ferric hydroxamate/heme transport system ATP-binding protein [EC:7.2.2.16]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K27501	putrescine/cadaverine/1,3-diaminopropane N-hydroxylase [EC:1.14.13.252 1.14.13.-]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K27802	aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99]	1	173	1	2017	inf	0.08577094695091719	0.11071143507139666
opposite	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K00681	gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K00784	ribonuclease Z [EC:3.1.26.11]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
opposite	K00931	glutamate 5-kinase [EC:2.7.2.11]	1	173	2	2017	10.715116279069768	0.16422413453895854	0.17685676027272457
