gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-ACSAL1_RS10710	1972.03221350052	-2.767186377934342	0.1616023766238494	-17.12342624994513	9.925747420367578e-66	1.0928416142831829e-64
gene-ACSAL1_RS17775	205.1102350148829	-4.7768238013349285	0.2790151528966134	-17.120302434272947	1.0472983075350274e-65	1.149197602322219e-64
gene-ACSAL1_RS01965	528.9853319462835	3.676109461208915	0.2147578235066823	17.1174646920117	1.099612056221796e-65	1.2025387066021523e-64
gene-ACSAL1_RS16080	188.8329174088186	-5.543662278803894	0.32497744544349844	-17.058606240314397	3.016671229824419e-65	3.2879691793522526e-64
gene-ACSAL1_RS01020	251.69768740912355	-4.1695738922221475	0.2444804540009688	-17.05483536203522	3.2177822630687973e-65	3.4954370536613554e-64
gene-ACSAL1_RS01685	2174.811947205515	-3.5312204766335547	0.2073822663225623	-17.027591313623198	5.127160081044873e-65	5.5510053144112493e-64
gene-ACSAL1_RS04385	610.353585927668	3.043472487905692	0.1790642013724209	16.996543499925057	8.710699191542293e-65	9.399452150873545e-64
gene-ACSAL1_RS11660	2294.812682046795	-2.9989041299241364	0.17649323656361982	-16.99160935746755	9.475330430910835e-65	1.0190686503178276e-63
gene-ACSAL1_RS08595	1641.4314410716224	-2.9137397015545625	0.17165317967746646	-16.974574587138044	1.2666882379266178e-64	1.357822903229589e-63
gene-ACSAL1_RS03965	649.5735257368096	3.1876059468712565	0.1877917055350144	16.974157286605593	1.2757237137532128e-64	1.3630100731152746e-63
gene-ACSAL1_RS10715	11648.382576720089	-2.747872115249548	0.16207505913558903	-16.954318140650674	1.7882385828097417e-64	1.904327513759358e-63
gene-ACSAL1_RS15110	172.4256093479362	-5.32158679214782	0.31398517404509685	-16.948528886218988	1.9732982684083944e-64	2.094533586859629e-63
gene-ACSAL1_RS18405	7225.040145419792	-2.901683277002327	0.1712442979298944	-16.94470012771021	2.106052346025562e-64	2.228162221462875e-63
gene-ACSAL1_RS19500	264.21556207515766	-3.4477764211995146	0.20361421945113845	-16.932886271368105	2.574410056054084e-64	2.7148324227479434e-63
gene-ACSAL1_RS18275	1325.3606705746972	2.881290532553628	0.17080955265382658	16.868439076080442	7.679909510710168e-64	8.07260391287593e-63
gene-ACSAL1_RS07920	237.01588027205517	-3.858040000698016	0.22876194416947465	-16.86486803871473	8.158411439624303e-64	8.547909792225721e-63
gene-ACSAL1_RS06875	237.49902016083115	-3.998232689390282	0.23730101136004783	-16.848780654052565	1.0710016696803956e-63	1.118525216437918e-62
gene-ACSAL1_RS18090	672.3758410932592	-3.1020447860160263	0.1848240654646302	-16.783770978188254	3.20802025329728e-63	3.3396313406120404e-62
gene-ACSAL1_RS18270	391.58505323489135	3.811578484962616	0.22723173248895187	16.77397097321316	3.783566234681245e-63	3.926205472921624e-62
gene-ACSAL1_RS18350	2774.984917800618	-4.138348711885111	0.247864304466507	-16.69602535464848	1.4009165066944509e-62	1.4491008960966802e-61
gene-ACSAL1_RS16940	1517.2203262706123	3.073265333862325	0.18439053812285916	16.667153125908296	2.2715896965442516e-62	2.3422613759922953e-61
gene-ACSAL1_RS06025	1456.6978295936904	-2.4569759001620968	0.1474847521845527	-16.65918587358508	2.5953316736292473e-62	2.667606732894872e-61
gene-ACSAL1_RS15020	951.6127872400496	-2.941764041431193	0.17704044898981197	-16.616338572438217	5.30767855383412e-62	5.438277584496285e-61
gene-ACSAL1_RS16085	170.45898123338375	-5.697798056811681	0.34358878923649944	-16.58318965957229	9.220243097778654e-62	9.417405528800335e-61
gene-ACSAL1_RS09020	170.57199906950785	-5.938738416701198	0.3589867528669007	-16.543057283517832	1.796678093661039e-61	1.8293449680912396e-60
gene-ACSAL1_RS18670	1624.901430675639	3.834205055219856	0.2317808586640191	16.542371433603915	1.817253757903467e-61	1.8445125642720192e-60
gene-ACSAL1_RS14475	380.2664112607657	5.151965204901016	0.31196090345868915	16.514778447496244	2.872137665852346e-61	2.9061380494356444e-60
gene-ACSAL1_RS15685	4569.747634849144	-3.073315664568395	0.18687949025543524	-16.445441179059564	9.042351760943683e-61	9.120980906691023e-60
gene-ACSAL1_RS08260	457.95829238548225	3.4725054313654105	0.21121239775804732	16.44082197932013	9.758632514191232e-61	9.81301498640654e-60
gene-ACSAL1_RS11655	3637.745855670314	-2.899735625942984	0.1765458714512757	-16.4248283015968	1.270429069632287e-60	1.273565931532614e-59
gene-ACSAL1_RS05075	277.16781602660814	5.273253655551442	0.32170416269940233	16.391623942021308	2.1950135383195118e-60	2.193662760757469e-59
gene-ACSAL1_RS01890	291.37445686297553	4.896923708639319	0.29875831739327063	16.390920096772575	2.2205785268820295e-60	2.2124046181941207e-59
